xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_16.891_26.949	16.891	26.949	L457	tumor	T0
E2_23.982_26.934	23.982	26.934	L458	tumor	T0
E2_27.866_26.934	27.866	26.934	L459	tumor	T0
E2_15.939_26.964	15.939	26.964000000000002	L460	tumor	T0
E2_26.905_26.946	26.905	26.945999999999998	L461	tumor	T0
E2_9.927_27.889	9.927	27.889	L462	non	non
E2_10.927_27.902	10.927	27.901999999999997	L463	non	non
E2_29.893_27.889	29.893	27.889	L464	tumor	T0
E2_7.92_27.895	7.92	27.895	L465	non	non
E2_21.904_27.913	21.904	27.913	L466	tumor	T0
E2_20.884_27.897	20.884	27.897	L467	tumor	T0
E2_18.923_27.904	18.923	27.904	L468	tumor	T0
E2_25.911_27.917	25.910999999999998	27.916999999999998	L469	tumor	T0
E2_19.98_27.914	19.98	27.914	L470	tumor	T0
E2_27.891_27.932	27.891	27.932	L471	tumor	T0
E2_6.975_27.918	6.975	27.918000000000003	L472	non	non
E2_13.968_27.936	13.968	27.936	L473	non	non
E2_17.912_27.935	17.912	27.935	L474	tumor	T0
E2_15.93_27.94	15.93	27.94	L475	non	non
E2_23.992_27.935	23.991999999999997	27.935	L476	tumor	T0
E2_16.895_27.93	16.895	27.93	L477	non	non
E2_22.985_27.946	22.985	27.945999999999998	L478	tumor	T0
E2_28.892_27.935	28.892	27.935	L479	tumor	T0
E2_24.933_27.936	24.933000000000003	27.936	L480	tumor	T0
E2_12.013_27.966	12.013	27.965999999999998	L481	non	non
E2_14.947_27.942	14.947000000000001	27.941999999999997	L482	non	non
E2_13.003_27.964	13.003	27.964000000000002	L483	non	non
E2_26.89_27.991	26.89	27.991	L484	tumor	T0
E2_9.906_28.832	9.906	28.831999999999997	L485	non	non
E2_10.915_28.857	10.915	28.857	L486	non	non
E2_21.909_28.865	21.909000000000002	28.865	L487	tumor	T0
E2_19.995_28.856	19.995	28.855999999999998	L488	tumor	T0
E2_6.936_28.864	6.936	28.864	L489	non	non
E2_7.931_28.861	7.931	28.861	L490	non	non
E2_9.018_28.875	9.017999999999999	28.875	L491	non	non
E2_14.932_28.878	14.932	28.878	L492	non	non
E2_20.892_28.879	20.892	28.879	L493	tumor	T0
E2_13.977_28.886	13.977	28.886	L494	non	non
E2_18.902_28.891	18.902	28.891	L495	non	non
E2_13.007_28.916	13.007	28.916	L496	non	non
E2_12.01_28.924	12.01	28.924	L497	non	non
E2_17.926_28.901	17.926	28.901	L498	non	non
E2_22.986_28.926	22.986	28.926	L499	tumor	T0
E2_25.914_28.913	25.914	28.913	L500	tumor	T0
E2_15.947_28.921	15.947000000000001	28.921	L501	non	non
E2_24.944_28.925	24.944000000000003	28.925	L502	tumor	T0
E2_26.904_28.927	26.904	28.927	L503	tumor	T0
E2_16.899_28.929	16.899	28.929000000000002	L504	non	non
E2_23.97_28.956	23.97	28.956	L505	tumor	T0
E2_10.935_29.852	10.935	29.851999999999997	L506	non	non
E2_9.921_29.854	9.921	29.854	L507	non	non
E2_21.898_29.876	21.898000000000003	29.875999999999998	L508	tumor	T0
E2_7.936_29.859	7.936	29.859	L509	non	non
E2_20.899_29.864	20.899	29.864	L510	tumor	T0
E2_9.015_29.874	9.015	29.874000000000002	L511	non	non
E2_14.938_29.879	14.937999999999999	29.879	L512	non	non
E2_16.901_29.883	16.901	29.883000000000003	L513	non	non
E2_18.919_29.892	18.919	29.892	L514	non	non
E2_17.921_29.883	17.921	29.883000000000003	L515	non	non
E2_13.963_29.893	13.963	29.893	L516	non	non
E2_12.998_29.905	12.998	29.905	L517	non	non
E2_19.991_29.894	19.991	29.894000000000002	L518	non	non
E2_12.015_29.911	12.015	29.910999999999998	L519	non	non
E2_15.946_29.906	15.946	29.906	L520	non	non
E2_22.983_29.93	22.983	29.93	L521	tumor	T0
E2_23.991_29.954	23.991	29.954	L522	tumor	T0
E2_10.934_30.857	10.934000000000001	30.857	L523	non	non
E2_21.908_30.85	21.908	30.85	L524	non	non
E2_9.924_30.855	9.924	30.855	L525	non	non
E2_7.937_30.862	7.937	30.862	L526	non	non
E2_20.889_30.867	20.889	30.866999999999997	L527	non	non
E2_14.948_30.877	14.948	30.877	L528	non	non
E2_20.004_30.883	20.004	30.883000000000003	L529	non	non
E2_16.897_30.895	16.897000000000002	30.895	L530	non	non
E2_12.017_30.912	12.017000000000001	30.912	L531	non	non
E2_9.026_30.906	9.026	30.906	L532	non	non
E2_15.938_30.892	15.937999999999999	30.892	L533	non	non
E2_17.927_30.903	17.927	30.903000000000002	L534	non	non
E2_13.971_30.899	13.970999999999998	30.899	L535	non	non
E2_18.922_30.932	18.922	30.932	L536	non	non
E2_13.024_30.999	13.024000000000001	30.999000000000002	L537	non	non
E2_10.936_31.87	10.936	31.87	L538	non	non
E2_7.939_31.869	7.939	31.869	L539	non	non
E2_9.919_31.861	9.919	31.861	L540	non	non
E2_13.017_31.898	13.017000000000001	31.898000000000003	L541	non	non
E2_18.913_31.864	18.913	31.864	L542	non	non
E2_13.968_31.887	13.968	31.886999999999997	L543	non	non
E2_17.922_31.89	17.922	31.89	L544	non	non
E2_9.031_31.885	9.031	31.885	L545	non	non
E2_16.892_31.891	16.892	31.891	L546	non	non
E2_14.932_31.89	14.932	31.89	L547	non	non
E2_15.941_31.92	15.940999999999999	31.92	L548	non	non
E2_12_31.943	12.0	31.943	L549	non	non
E2_9.929_32.822	9.929	32.821999999999996	L550	non	non
E2_9.031_32.843	9.031	32.843	L551	non	non
E2_10.92_32.845	10.92	32.845	L552	non	non
E2_7.935_32.855	7.935	32.855	L553	non	non
E2_12.024_32.891	12.024000000000001	32.891	L554	non	non
E2_13.971_32.897	13.970999999999998	32.897	L555	non	non
E2_13.018_32.9	13.017999999999999	32.9	L556	non	non
E2_14.944_32.896	14.944	32.896	L557	non	non
E2_15.94_32.915	15.94	32.915	L558	non	non
E2_9.922_33.808	9.922	33.808	L559	non	non
E2_10.917_33.826	10.917	33.826	L560	non	non
E2_9.039_33.849	9.039	33.849000000000004	L561	non	non
E2_13.023_33.877	13.023	33.876999999999995	L562	non	non
E2_7.947_33.891	7.947	33.891	L563	non	non
E2_12.016_33.91	12.015999999999998	33.91	L564	non	non
